"weight";"lat";"lon"
"9";"46.92";"13.253"
"9";"46.92";"12.863"
"9";"46.91";"15.763"
"9";"46.91";"15.293"
"9";"46.91";"13.553"
"9";"46.91";"12.613"
"9";"46.9";"15.293"
"9";"46.89";"15.693"
"9";"46.89";"15.443"
"9";"46.89";"15.253"
"9";"46.89";"13.303"
"9";"46.88";"15.493"
"9";"46.86";"15.743"
"9";"46.86";"15.623"
"9";"46.86";"15.523"
"9";"46.86";"15.273"
"9";"46.86";"15.233"
"9";"46.86";"12.393"
"9";"46.84";"15.773"
"9";"46.84";"15.763"
"9";"46.84";"15.543"
"9";"46.84";"15.183"
"9";"46.83";"15.213"
"9";"46.82";"15.453"
"9";"46.81";"15.533"
"9";"46.78";"15.723"
"9";"46.78";"15.503"
"9";"46.75";"15.563"
"9";"46.74";"15.303"
"9";"46.7";"15.883"
"9";"46.7";"15.173"
"9";"46.59";"14.963"
"9";"46.39";"14.293"
"9";"45.93";"15.143"
"9";"45.92";"15.163"
"9";"45.89";"15.173"
"9";"45.85";"15.643"
"9";"45.71";"15.543"
"9";"45.67";"15.563"
"9";"49.58";"15.113"
"9";"49.57";"15.233"
"9";"49.49";"15.293"
"9";"49.48";"15.113"
"9";"49.34";"14.953"
"9";"49.33";"15.293"
"9";"49.33";"14.963"
"9";"49.29";"16.123"
"9";"49.29";"15.003"
"9";"49.28";"15.553"
"9";"49.28";"15.263"
"9";"49.26";"15.253"
"9";"49.26";"15.243"
"9";"49.25";"14.823"
"9";"49.24";"15.153"
"9";"49.23";"15.293"
"9";"49.23";"14.333"
"9";"49.22";"15.603"
"9";"49.18";"15.433"
"9";"49.17";"15.393"
"9";"49.16";"15.893"
"9";"49.14";"14.543"
"9";"49.14";"13.193"
"9";"49.13";"14.973"
"9";"49.11";"15.873"
"9";"49.11";"14.803"
"9";"49.1";"16.013"
"9";"49.1";"15.843"
"9";"49.1";"15.833"
"9";"49.1";"15.293"
"9";"49.09";"16.073"
"9";"49.09";"15.573"
"9";"49.08";"15.393"
"9";"49.08";"15.113"
"9";"49.08";"14.983"
"9";"49.08";"14.673"
"9";"49.07";"15.803"
"9";"49.05";"14.853"
"9";"49.04";"15.313"
"9";"49.01";"15.563"
"9";"49.01";"15.033"
"9";"49.01";"13.213"
"9";"49.01";"13.103"
"9";"49";"15.423"
"9";"49";"14.973"
"9";"49";"14.293"
"9";"48.97";"14.373"
"9";"48.96";"15.343"
"9";"48.96";"15.143"
"9";"48.95";"15.403"
"9";"48.95";"15.393"
"9";"48.94";"14.953"
"9";"48.93";"15.483"
"9";"48.92";"13.443"
"9";"48.91";"15.513"
"9";"48.91";"15.213"
"9";"48.91";"14.913"
"9";"48.9";"15.213"
"9";"48.89";"14.743"
"9";"48.89";"14.623"
"9";"48.88";"15.243"
"9";"48.88";"15.043"
"9";"48.87";"15.473"
"9";"48.87";"15.003"
"9";"48.87";"14.033"
"9";"48.87";"13.983"
"9";"48.87";"13.323"
"9";"48.87";"13.273"
"9";"48.85";"15.053"
"9";"48.85";"13.073"
"9";"48.84";"15.623"
"9";"48.84";"15.053"
"9";"48.84";"14.243"
"9";"48.84";"14.083"
"9";"48.83";"14.863"
"9";"48.83";"13.983"
"9";"48.83";"13.103"
"9";"48.82";"14.983"
"9";"48.82";"14.123"
"9";"48.82";"13.753"
"9";"48.82";"13.223"
"9";"48.8";"14.153"
"9";"48.8";"14.063"
"9";"48.8";"13.963"
"9";"48.79";"15.513"
"9";"48.79";"13.043"
"9";"48.78";"14.043"
"9";"48.78";"13.853"
"9";"48.77";"14.193"
"9";"48.77";"13.183"
"9";"48.77";"13.083"
"9";"48.76";"15.863"
"9";"48.76";"14.083"
"9";"48.76";"13.163"
"9";"48.75";"14.103"
"9";"48.75";"13.963"
"9";"48.73";"15.253"
"9";"48.73";"13.673"
"9";"48.72";"15.823"
"9";"48.72";"15.263"
"9";"48.72";"14.173"
"9";"48.7";"14.573"
"9";"48.7";"14.543"
"9";"48.7";"14.083"
"9";"48.69";"13.783"
"9";"48.69";"13.763"
"9";"48.68";"14.383"
"9";"48.68";"13.863"
"9";"48.68";"13.773"
"9";"48.68";"13.663"
"9";"48.67";"13.693"
"9";"48.67";"13.523"
"9";"48.66";"14.673"
"9";"48.66";"13.943"
"9";"48.66";"13.833"
"9";"48.66";"13.783"
"9";"48.64";"12.993"
"9";"48.63";"14.103"
"9";"48.63";"13.973"
"9";"48.63";"13.663"
"9";"48.62";"14.463"
"9";"48.62";"14.043"
"9";"48.62";"13.913"
"9";"48.62";"13.873"
"9";"48.62";"13.593"
"9";"48.61";"15.943"
"9";"48.61";"14.143"
"9";"48.61";"13.873"
"9";"48.6";"15.993"
"9";"48.6";"15.983"
"9";"48.59";"14.203"
"9";"48.58";"16.033"
"9";"48.58";"14.553"
"9";"48.57";"14.193"
"9";"48.55";"16.233"
"9";"48.53";"13.853"
"9";"48.51";"13.803"
"9";"48.47";"15.973"
"9";"48.41";"13.363"
"9";"48.4";"15.973"
"9";"48.38";"16.133"
"9";"48.37";"16.033"
"9";"48.37";"15.693"
"9";"48.34";"13.273"
"9";"48.33";"15.613"
"9";"48.32";"15.623"
"9";"48.32";"13.553"
"9";"48.32";"13.033"
"9";"48.32";"12.993"
"9";"48.31";"15.943"
"9";"48.31";"15.933"
"9";"48.31";"15.593"
"9";"48.3";"15.853"
"9";"48.3";"13.513"
"9";"48.29";"15.753"
"9";"48.29";"13.643"
"9";"48.29";"13.633"
"9";"48.29";"13.123"
"9";"48.28";"15.873"
"9";"48.28";"15.733"
"9";"48.28";"15.663"
"9";"48.28";"13.393"
"9";"48.28";"12.903"
"9";"48.26";"15.973"
"9";"48.26";"13.303"
"9";"48.25";"13.483"
"9";"48.24";"12.853"
"9";"48.23";"13.383"
"9";"48.22";"15.843"
"9";"48.22";"12.693"
"9";"48.21";"16.043"
"9";"48.21";"12.603"
"9";"48.2";"12.693"
"9";"48.19";"15.973"
"9";"48.18";"16.233"
"9";"48.18";"12.563"
"9";"48.17";"13.083"
"9";"48.16";"16.053"
"9";"48.16";"13.373"
"9";"48.16";"13.133"
"9";"48.16";"12.623"
"9";"48.15";"15.943"
"9";"48.14";"13.513"
"9";"48.13";"13.833"
"9";"48.13";"13.373"
"9";"48.12";"16.103"
"9";"48.12";"15.703"
"9";"48.12";"13.863"
"9";"48.12";"12.253"
"9";"48.12";"12.233"
"9";"48.12";"12.123"
"9";"48.11";"16.093"
"9";"48.11";"13.003"
"9";"48.09";"14.443"
"9";"48.08";"13.643"
"9";"48.06";"13.743"
"9";"48.06";"12.943"
"9";"48.06";"12.283"
"9";"48.04";"13.773"
"9";"48.04";"13.143"
"9";"48.03";"16.203"
"9";"48.03";"16.133"
"9";"48.02";"12.163"
"9";"48.01";"16.273"
"9";"48.01";"13.193"
"9";"48.01";"12.663"
"9";"48";"15.893"
"9";"48";"13.703"
"9";"47.99";"12.643"
"9";"47.99";"11.923"
"9";"47.98";"13.423"
"9";"47.98";"12.043"
"9";"47.97";"16.283"
"9";"47.97";"13.723"
"9";"47.97";"12.053"
"9";"47.96";"16.313"
"9";"47.96";"13.223"
"9";"47.95";"15.883"
"9";"47.95";"13.913"
"9";"47.95";"13.773"
"9";"47.95";"13.623"
"9";"47.94";"13.233"
"9";"47.93";"13.793"
"9";"47.93";"13.643"
"9";"47.93";"13.633"
"9";"47.92";"13.213"
"9";"47.92";"13.113"
"9";"47.92";"12.713"
"9";"47.91";"16.383"
"9";"47.91";"15.863"
"9";"47.91";"13.193"
"9";"47.91";"12.913"
"9";"47.91";"12.843"
"9";"47.9";"16.423"
"9";"47.9";"13.063"
"9";"47.89";"13.063"
"9";"47.89";"12.773"
"9";"47.89";"12.413"
"9";"47.88";"12.263"
"9";"47.88";"12.183"
"9";"47.88";"12.163"
"9";"47.88";"11.553"
"9";"47.87";"16.533"
"9";"47.87";"13.113"
"9";"47.87";"12.263"
"9";"47.86";"16.513"
"9";"47.86";"13.143"
"9";"47.86";"12.503"
"9";"47.85";"15.973"
"9";"47.85";"14.253"
"9";"47.85";"12.613"
"9";"47.84";"16.633"
"9";"47.84";"13.473"
"9";"47.83";"15.253"
"9";"47.83";"14.943"
"9";"47.83";"14.823"
"9";"47.83";"12.993"
"9";"47.82";"15.243"
"9";"47.81";"15.073"
"9";"47.8";"16.803"
"9";"47.8";"15.253"
"9";"47.8";"15.173"
"9";"47.8";"15.093"
"9";"47.8";"14.843"
"9";"47.8";"13.993"
"9";"47.79";"14.993"
"9";"47.79";"13.073"
"9";"47.79";"12.593"
"9";"47.78";"14.403"
"9";"47.78";"13.713"
"9";"47.77";"14.853"
"9";"47.76";"15.083"
"9";"47.76";"15.073"
"9";"47.76";"14.503"
"9";"47.75";"13.893"
"9";"47.75";"13.653"
"9";"47.75";"13.383"
"9";"47.74";"16.913"
"9";"47.74";"15.313"
"9";"47.72";"14.403"
"9";"47.72";"13.513"
"9";"47.72";"13.503"
"9";"47.72";"12.333"
"9";"47.71";"14.303"
"9";"47.71";"14.063"
"9";"47.71";"13.483"
"9";"47.71";"13.333"
"9";"47.71";"12.343"
"9";"47.71";"12.123"
"9";"47.71";"11.963"
"9";"47.7";"14.873"
"9";"47.7";"13.493"
"9";"47.7";"12.293"
"9";"47.7";"11.913"
"9";"47.69";"14.663"
"9";"47.69";"14.233"
"9";"47.69";"14.003"
"9";"47.69";"13.463"
"9";"47.69";"12.263"
"9";"47.69";"12.213"
"9";"47.69";"12.153"
"9";"47.69";"12.133"
"9";"47.68";"16.983"
"9";"47.68";"15.173"
"9";"47.68";"13.933"
"9";"47.68";"12.433"
"9";"47.67";"13.473"
"9";"47.67";"13.423"
"9";"47.67";"12.853"
"9";"47.66";"14.663"
"9";"47.66";"13.983"
"9";"47.66";"13.563"
"9";"47.66";"13.493"
"9";"47.66";"11.713"
"9";"47.65";"14.003"
"9";"47.65";"13.363"
"9";"47.64";"15.503"
"9";"47.63";"17.073"
"9";"47.63";"15.033"
"9";"47.63";"14.573"
"9";"47.63";"14.313"
"9";"47.63";"14.183"
"9";"47.63";"14.103"
"9";"47.62";"15.413"
"9";"47.62";"15.143"
"9";"47.62";"14.723"
"9";"47.62";"14.223"
"9";"47.61";"13.973"
"9";"47.61";"13.613"
"9";"47.61";"13.413"
"9";"47.61";"11.803"
"9";"47.6";"15.553"
"9";"47.6";"13.733"
"9";"47.58";"13.813"
"9";"47.58";"13.313"
"9";"47.58";"12.593"
"9";"47.58";"11.703"
"9";"47.57";"15.033"
"9";"47.57";"14.883"
"9";"47.57";"14.153"
"9";"47.56";"16.023"
"9";"47.56";"14.303"
"9";"47.56";"13.233"
"9";"47.56";"11.743"
"9";"47.55";"13.593"
"9";"47.55";"13.203"
"9";"47.55";"12.653"
"9";"47.54";"15.663"
"9";"47.54";"15.463"
"9";"47.54";"14.603"
"9";"47.54";"14.133"
"9";"47.54";"13.823"
"9";"47.54";"13.073"
"9";"47.53";"15.613"
"9";"47.53";"14.373"
"9";"47.53";"13.773"
"9";"47.53";"11.923"
"9";"47.53";"11.903"
"9";"47.52";"15.353"
"9";"47.52";"14.843"
"9";"47.52";"13.153"
"9";"47.51";"14.843"
"9";"47.51";"14.813"
"9";"47.51";"13.123"
"9";"47.51";"11.863"
"9";"47.5";"15.563"
"9";"47.49";"15.533"
"9";"47.49";"12.233"
"9";"47.48";"15.403"
"9";"47.48";"15.353"
"9";"47.48";"13.173"
"9";"47.47";"13.103"
"9";"47.47";"11.843"
"9";"47.47";"11.613"
"9";"47.46";"15.803"
"9";"47.46";"14.973"
"9";"47.46";"14.353"
"9";"47.46";"14.073"
"9";"47.45";"14.643"
"9";"47.45";"13.373"
"9";"47.44";"14.683"
"9";"47.44";"14.343"
"9";"47.44";"13.373"
"9";"47.43";"16.163"
"9";"47.43";"15.563"
"9";"47.43";"14.213"
"9";"47.43";"12.193"
"9";"47.43";"11.933"
"9";"47.41";"15.853"
"9";"47.41";"14.693"
"9";"47.41";"14.663"
"9";"47.41";"13.053"
"9";"47.4";"15.293"
"9";"47.4";"14.013"
"9";"47.4";"13.263"
"9";"47.39";"15.633"
"9";"47.39";"15.503"
"9";"47.38";"14.963"
"9";"47.38";"14.733"
"9";"47.38";"11.893"
"9";"47.36";"15.923"
"9";"47.36";"14.313"
"9";"47.36";"13.873"
"9";"47.35";"15.903"
"9";"47.35";"15.863"
"9";"47.35";"14.313"
"9";"47.34";"13.653"
"9";"47.33";"15.873"
"9";"47.33";"13.463"
"9";"47.32";"15.693"
"9";"47.32";"13.633"
"9";"47.31";"15.713"
"9";"47.31";"15.323"
"9";"47.31";"14.633"
"9";"47.3";"13.943"
"9";"47.3";"13.893"
"9";"47.3";"12.913"
"9";"47.29";"13.963"
"9";"47.28";"15.893"
"9";"47.28";"13.633"
"9";"47.27";"13.883"
"9";"47.26";"15.933"
"9";"47.26";"14.393"
"9";"47.26";"14.183"
"9";"47.26";"13.623"
"9";"47.26";"13.593"
"9";"47.25";"15.593"
"9";"47.25";"14.583"
"9";"47.24";"13.693"
"9";"47.24";"12.973"
"9";"47.23";"15.553"
"9";"47.22";"13.743"
"9";"47.21";"15.663"
"9";"47.2";"16.063"
"9";"47.2";"15.663"
"9";"47.19";"14.203"
"9";"47.19";"13.583"
"9";"47.18";"15.213"
"9";"47.18";"13.783"
"9";"47.18";"13.573"
"9";"47.17";"15.313"
"9";"47.16";"13.463"
"9";"47.16";"13.083"
"9";"47.15";"13.103"
"9";"47.14";"13.513"
"9";"47.13";"15.213"
"9";"47.13";"12.603"
"9";"47.12";"16.003"
"9";"47.12";"12.933"
"9";"47.12";"12.873"
"9";"47.09";"15.053"
"9";"47.08";"15.243"
"9";"47.08";"13.083"
"9";"47.06";"15.383"
"9";"47.06";"15.213"
"9";"47.04";"15.773"
"9";"47.04";"12.973"
"9";"47.03";"15.393"
"9";"47.02";"13.563"
"9";"47.01";"15.413"
"9";"47.01";"15.383"
"9";"47.01";"15.373"
"9";"47";"15.363"
"9";"47";"13.113"
"9";"47";"12.893"
"9";"46.99";"13.473"
"9";"46.98";"12.973"
"9";"46.97";"15.753"
"9";"46.97";"15.723"
"9";"46.97";"12.923"
"9";"46.97";"12.583"
"9";"46.94";"15.603"
"9";"46.93";"15.633"
"9";"46.93";"12.843"
"9";"46.92";"15.523"
"9";"46.92";"15.043"
"9";"46.92";"13.303"
"9";"46.92";"12.893"
"9";"46.91";"15.223"
"9";"46.9";"15.663"
"9";"46.89";"15.733"
"9";"46.89";"15.273"
"9";"46.89";"13.293"
"9";"46.88";"15.463"
"9";"46.88";"15.203"
"9";"46.87";"15.603"
"9";"46.81";"15.343"
"9";"46.8";"15.333"
"9";"46.79";"15.493"
"9";"46.79";"15.393"
"9";"46.79";"15.153"
"9";"46.79";"15.103"
"9";"46.77";"15.553"
"9";"46.72";"15.583"
"9";"46.66";"15.953"
"9";"46.6";"15.693"
"9";"46.55";"16.083"
"9";"46.43";"15.213"
"9";"46.43";"14.213"
"9";"46.38";"15.153"
"9";"46.02";"14.933"
"9";"45.97";"15.033"
"9";"45.95";"15.093"
"9";"45.86";"15.233"
"9";"45.85";"15.653"
"9";"45.82";"15.313"
"9";"45.81";"15.263"
"9";"45.75";"15.473"
"9";"45.66";"15.193"
"9";"49.54";"14.903"
"9";"49.4";"15.243"
"9";"49.38";"15.273"
"9";"49.38";"14.953"
"9";"49.36";"15.273"
"9";"49.36";"15.263"
"9";"49.36";"14.963"
"9";"49.31";"15.313"
"9";"49.31";"14.663"
"9";"49.28";"16.222"
"9";"49.28";"14.883"
"9";"49.24";"15.283"
"9";"49.21";"15.613"
"9";"49.19";"15.453"
"9";"49.18";"15.533"
"9";"49.15";"15.643"
"9";"49.14";"15.523"
"9";"49.12";"15.093"
"9";"49.11";"16.043"
"9";"49.11";"15.833"
"9";"49.1";"15.043"
"9";"49.09";"16.043"
"9";"49.08";"15.373"
"9";"49.08";"15.333"
"9";"49.07";"15.993"
"9";"49.07";"15.243"
"9";"49.07";"15.113"
"9";"49.07";"15.103"
"9";"49.06";"15.423"
"9";"49.05";"15.463"
"9";"49.05";"15.453"
"9";"49.04";"15.793"
"9";"49.04";"15.023"
"9";"49.03";"15.683"
"9";"49.03";"14.143"
"9";"49.02";"15.363"
"9";"49.01";"15.163"
"9";"49";"15.593"
"9";"48.99";"15.673"
"9";"48.99";"13.363"
"9";"48.98";"15.773"
"9";"48.98";"15.183"
"9";"48.98";"14.233"
"9";"48.97";"15.423"
"9";"48.96";"14.393"
"9";"48.96";"13.603"
"9";"48.95";"13.593"
"9";"48.94";"15.153"
"9";"48.91";"14.973"
"9";"48.91";"14.223"
"9";"48.89";"15.603"
"9";"48.89";"15.313"
"9";"48.89";"15.013"
"9";"48.89";"13.543"
"9";"48.88";"15.053"
"9";"48.88";"15.033"
"9";"48.87";"15.053"
"9";"48.87";"13.843"
"9";"48.86";"15.453"
"9";"48.86";"14.053"
"9";"48.85";"12.893"
"9";"48.84";"15.433"
"9";"48.83";"12.893"
"9";"48.82";"15.083"
"9";"48.82";"14.913"
"9";"48.82";"14.043"
"9";"48.82";"13.743"
"9";"48.82";"13.073"
"9";"48.82";"13.013"
"9";"48.78";"15.663"
"9";"48.78";"13.973"
"9";"48.78";"13.863"
"9";"48.78";"12.873"
"9";"48.76";"14.113"
"9";"48.76";"13.973"
"9";"48.75";"15.963"
"9";"48.75";"15.623"
"9";"48.75";"13.543"
"9";"48.73";"13.633"
"9";"48.72";"13.503"
"9";"48.71";"16.373"
"9";"48.7";"16.193"
"9";"48.7";"13.743"
"9";"48.7";"13.683"
"9";"48.69";"14.243"
"9";"48.68";"16.053"
"9";"48.68";"13.203"
"9";"48.66";"16.303"
"9";"48.65";"14.073"
"9";"48.65";"13.553"
"9";"48.65";"13.473"
"9";"48.64";"14.293"
"9";"48.64";"13.083"
"9";"48.61";"16.073"
"9";"48.61";"14.093"
"9";"48.61";"14.043"
"9";"48.61";"13.463"
"9";"48.6";"16.053"
"9";"48.6";"15.973"
"9";"48.6";"14.443"
"9";"48.6";"14.103"
"9";"48.6";"13.653"
"9";"48.58";"14.583"
"9";"48.58";"14.573"
"9";"48.58";"14.003"
"9";"48.57";"14.133"
"9";"48.56";"14.023"
"9";"48.54";"16.203"
"9";"48.53";"15.953"
"9";"48.52";"13.863"
"9";"48.49";"16.113"
"9";"48.47";"16.073"
"9";"48.47";"15.993"
"9";"48.4";"16.003"
"9";"48.38";"16.113"
"9";"48.38";"16.103"
"9";"48.36";"15.653"
"9";"48.35";"15.643"
"9";"48.34";"15.873"
"9";"48.34";"13.393"
"9";"48.34";"12.983"
"9";"48.33";"15.723"
"9";"48.33";"15.683"
"9";"48.33";"13.263"
"9";"48.33";"13.113"
"9";"48.32";"15.993"
"9";"48.32";"13.413"
"9";"48.32";"13.333"
"9";"48.32";"13.223"
"9";"48.31";"16.143"
"9";"48.31";"15.673"
"9";"48.31";"13.283"
"9";"48.31";"13.273"
"9";"48.31";"13.233"
"9";"48.3";"13.313"
"9";"48.29";"15.643"
"9";"48.29";"13.513"
"9";"48.29";"13.133"
"9";"48.29";"13.113"
"9";"48.28";"16.183"
"9";"48.28";"13.193"
"9";"48.28";"13.023"
"9";"48.27";"15.803"
"9";"48.27";"15.783"
"9";"48.27";"12.913"
"9";"48.26";"15.653"
"9";"48.26";"12.933"
"9";"48.25";"15.773"
"9";"48.25";"13.043"
"9";"48.25";"12.873"
"9";"48.24";"13.523"
"9";"48.23";"12.723"
"9";"48.22";"15.933"
"9";"48.2";"13.973"
"9";"48.2";"12.543"
"9";"48.18";"12.113"
"9";"48.17";"16.033"
"9";"48.17";"13.413"
"9";"48.17";"13.093"
"9";"48.16";"12.693"
"9";"48.15";"13.903"
"9";"48.14";"16.313"
"9";"48.14";"16.033"
"9";"48.13";"16.073"
"9";"48.13";"13.523"
"9";"48.13";"13.253"
"9";"48.13";"11.973"
"9";"48.12";"13.563"
"9";"48.12";"13.283"
"9";"48.12";"13.153"
"9";"48.12";"12.293"
"9";"48.11";"15.723"
"9";"48.11";"13.483"
"9";"48.11";"13.423"
"9";"48.11";"13.383"
"9";"48.11";"13.363"
"9";"48.11";"13.153"
"9";"48.11";"12.823"
"9";"48.11";"11.873"
"9";"48.1";"13.733"
"9";"48.1";"13.583"
"9";"48.1";"13.423"
"9";"48.1";"13.093"
"9";"48.1";"11.873"
"9";"48.09";"14.453"
"9";"48.09";"11.933"
"9";"48.08";"16.093"
"9";"48.08";"13.393"
"9";"48.06";"12.903"
"9";"48.05";"16.033"
"9";"48.05";"13.603"
"9";"48.05";"13.083"
"9";"48.04";"13.483"
"9";"48.03";"16.113"
"9";"48.02";"13.713"
"9";"48.02";"11.973"
"9";"48.01";"13.263"
"9";"48";"16.363"
"9";"48";"16.193"
"9";"47.99";"11.933"
"9";"47.98";"16.303"
"9";"47.97";"15.963"
"9";"47.96";"12.123"
"9";"47.95";"13.793"
"9";"47.95";"12.883"
"9";"47.94";"16.363"
"9";"47.94";"13.873"
"9";"47.94";"13.593"
"9";"47.93";"15.813"
"9";"47.93";"13.723"
"9";"47.93";"12.973"
"9";"47.92";"13.043"
"9";"47.92";"12.373"
"9";"47.91";"16.543"
"9";"47.91";"13.143"
"9";"47.91";"12.173"
"9";"47.9";"13.173"
"9";"47.89";"15.943"
"9";"47.89";"13.103"
"9";"47.88";"16.633"
"9";"47.88";"13.053"
"9";"47.87";"15.003"
"9";"47.87";"13.023"
"9";"47.86";"15.913"
"9";"47.86";"13.053"
"9";"47.86";"13.033"
"9";"47.86";"12.873"
"9";"47.86";"12.513"
"9";"47.85";"16.483"
"9";"47.85";"14.233"
"9";"47.85";"13.463"
"9";"47.85";"13.303"
"9";"47.85";"13.293"
"9";"47.85";"12.953"
"9";"47.85";"12.143"
"9";"47.84";"16.723"
"9";"47.84";"15.193"
"9";"47.84";"13.483"
"9";"47.84";"13.023"
"9";"47.84";"12.413"
"9";"47.84";"12.383"
"9";"47.83";"14.093"
"9";"47.83";"13.893"
"9";"47.83";"13.543"
"9";"47.83";"12.093"
"9";"47.82";"13.833"
"9";"47.82";"13.143"
"9";"47.82";"12.503"
"9";"47.82";"12.493"
"9";"47.81";"15.973"
"9";"47.81";"13.173"
"9";"47.8";"15.133"
"9";"47.8";"14.833"
"9";"47.8";"13.973"
"9";"47.8";"12.553"
"9";"47.79";"14.473"
"9";"47.79";"14.463"
"9";"47.78";"13.773"
"9";"47.78";"13.353"
"9";"47.78";"13.243"
"9";"47.77";"16.813"
"9";"47.77";"16.743"
"9";"47.77";"14.463"
"9";"47.76";"15.283"
"9";"47.76";"15.133"
"9";"47.76";"14.073"
"9";"47.76";"13.843"
"9";"47.76";"13.133"
"9";"47.75";"16.903"
"9";"47.75";"16.743"
"9";"47.75";"14.003"
"9";"47.75";"12.743"
"9";"47.74";"13.343"
"9";"47.73";"14.493"
"9";"47.73";"13.373"
"9";"47.73";"11.903"
"9";"47.72";"14.483"
"9";"47.72";"13.363"
"9";"47.72";"12.323"
"9";"47.71";"16.953"
"9";"47.71";"14.823"
"9";"47.71";"12.293"
"9";"47.71";"11.873"
"9";"47.7";"14.203"
"9";"47.69";"15.133"
"9";"47.69";"12.143"
"9";"47.69";"11.873"
"9";"47.68";"15.363"
"9";"47.68";"14.883"
"9";"47.68";"14.273"
"9";"47.67";"15.213"
"9";"47.67";"12.453"
"9";"47.66";"15.203"
"9";"47.66";"14.403"
"9";"47.65";"15.983"
"9";"47.65";"15.413"
"9";"47.65";"15.013"
"9";"47.65";"11.743"
"9";"47.64";"14.423"
"9";"47.63";"14.323"
"9";"47.63";"14.233"
"9";"47.63";"13.483"
"9";"47.63";"13.373"
"9";"47.63";"11.763"
"9";"47.62";"15.993"
"9";"47.62";"13.593"
"9";"47.62";"13.253"
"9";"47.61";"14.923"
"9";"47.61";"13.723"
"9";"47.6";"14.963"
"9";"47.6";"14.793"
"9";"47.6";"13.533"
"9";"47.6";"13.423"
"9";"47.6";"11.663"
"9";"47.59";"15.533"
"9";"47.59";"15.363"
"9";"47.59";"14.883"
"9";"47.59";"13.593"
"9";"47.59";"13.513"
"9";"47.59";"13.313"
"9";"47.58";"13.513"
"9";"47.58";"13.243"
"9";"47.57";"16.033"
"9";"47.57";"15.583"
"9";"47.57";"11.883"
"9";"47.56";"16.043"
"9";"47.56";"15.393"
"9";"47.56";"13.393"
"9";"47.56";"13.163"
"9";"47.55";"16.033"
"9";"47.55";"14.393"
"9";"47.55";"14.333"
"9";"47.55";"13.563"
"9";"47.55";"13.183"
"9";"47.54";"15.993"
"9";"47.54";"14.783"
"9";"47.54";"14.353"
"9";"47.54";"13.593"
"9";"47.53";"16.043"
"9";"47.53";"14.813"
"9";"47.52";"14.383"
"9";"47.52";"14.093"
"9";"47.52";"13.413"
"9";"47.52";"13.233"
"9";"47.51";"15.463"
"9";"47.51";"15.283"
"9";"47.51";"14.433"
"9";"47.51";"13.673"
"9";"47.5";"11.633"
"9";"47.49";"16.083"
"9";"47.49";"15.283"
"9";"47.49";"11.873"
"9";"47.49";"11.843"
"9";"47.48";"15.753"
"9";"47.48";"13.433"
"9";"47.48";"13.343"
"9";"47.48";"13.183"
"9";"47.48";"11.873"
"9";"47.48";"11.623"
"9";"47.47";"15.283"
"9";"47.47";"14.663"
"9";"47.47";"14.563"
"9";"47.47";"14.503"
"9";"47.46";"15.833"
"9";"47.46";"15.423"
"9";"47.46";"14.313"
"9";"47.46";"14.093"
"9";"47.46";"13.493"
"9";"47.46";"13.243"
"9";"47.46";"13.123"
"9";"47.46";"12.213"
"9";"47.45";"15.343"
"9";"47.45";"14.033"
"9";"47.45";"12.303"
"9";"47.43";"13.313"
"9";"47.42";"14.853"
"9";"47.42";"13.753"
"9";"47.42";"13.603"
"9";"47.42";"13.323"
"9";"47.42";"13.053"
"9";"47.42";"12.933"
"9";"47.42";"11.783"
"9";"47.4";"15.313"
"9";"47.4";"13.933"
"9";"47.4";"13.563"
"9";"47.4";"13.283"
"9";"47.39";"14.283"
"9";"47.38";"15.643"
"9";"47.38";"14.953"
"9";"47.38";"12.943"
"9";"47.36";"16.133"
"9";"47.36";"15.513"
"9";"47.35";"15.283"
"9";"47.34";"15.913"
"9";"47.34";"13.673"
"9";"47.34";"13.433"
"9";"47.34";"13.423"
"9";"47.32";"15.913"
"9";"47.32";"15.903"
"9";"47.32";"12.873"
"9";"47.31";"15.913"
"9";"47.3";"12.573"
"9";"47.29";"15.523"
"9";"47.29";"13.733"
"9";"47.29";"13.623"
"9";"47.27";"13.173"
"9";"47.27";"12.873"
"9";"47.27";"12.843"
"9";"47.26";"15.953"
"9";"47.26";"14.193"
"9";"47.25";"15.623"
"9";"47.24";"15.543"
"9";"47.22";"15.573"
"9";"47.22";"11.903"
"9";"47.21";"15.673"
"9";"47.21";"15.633"
"9";"47.2";"15.313"
"9";"47.2";"15.223"
"9";"47.19";"15.273"
"9";"47.19";"12.763"
"9";"47.18";"15.203"
"9";"47.18";"12.803"
"9";"47.15";"15.723"
"9";"47.15";"13.233"
"9";"47.15";"12.793"
"9";"47.14";"12.633"
"9";"47.13";"15.743"
"9";"47.13";"12.923"
"9";"47.13";"12.883"
"9";"47.12";"14.513"
"9";"47.12";"13.653"
"9";"47.11";"15.633"
"9";"47.11";"14.563"
"9";"47.11";"13.053"
"9";"47.11";"13.023"
"9";"47.11";"12.963"
"9";"47.11";"12.913"
"9";"47.09";"13.463"
"9";"47.08";"13.133"
"9";"47.06";"15.723"
"9";"47.06";"15.433"
"9";"47.05";"16.083"
"9";"47.05";"15.323"
"9";"47.04";"16.113"
"9";"47.03";"15.183"
"9";"47.03";"15.143"
"9";"47.03";"15.023"
"9";"47.03";"13.573"
"9";"47.03";"12.603"
"9";"47.02";"13.643"
"9";"47";"15.193"
"9";"47";"15.183"
